footnote,sln,prefix,crs,lab,sect,title,credit,days,start,end,bldg,room,instructor,limit,enrolled
,16584,BSYSE,551,,01,FL CON TRANS,V,"M,W,F",8:10,,TODD,126,WU,0012,0000
,,ADVER,499,,01,SP PROBLEMS,V,,,,ARR,ARR,,0100,0001
,16592,BSYSE,552,,01,ADV TOPICS,V,,,,ARR,ARR,,0010,0001
,16618,BSYSE,581,,01,PH PROP FOOD,3.0,"M,W",15:00,,LJSM,260,,0015,0006
,16626,BSYSE,583,,01,FD SEPR PROC,3.0,"M,W,F",14:10,,LJSM,260,,0030,0008
,73775,BSYSE,587,,01,FD PLANT DES,3.0,"M,W,F",13:10,,CLAR,147,,0008,0000
Q,16691,BSYSE,598,,01,GRAD SEMINAR,1.0,M,16:10,,LJSM,260,CHEN,0040,0022
,16709,BSYSE,600,,01,SP PR/IND ST,V,,,,ARR,ARR,,0100,0000
,16717,BSYSE,700,,01,MAST TH EX,V,,,,ARR,ARR,,0100,0005
,16725,BSYSE,702,,01,MAST DIR ST,V,,,,ARR,ARR,,0100,0000
,16733,BSYSE,800,,01,DOCT DISS EX,V,,,,ARR,ARR,,0100,0024
Q,15719,BOT,120,,01,[B] INTRO BOTANY,4.0,"M,W,F",8:10,,SCIE,201,,0080,0051
,11304,ADVER,580,,02,AD AGEN CAM,3.0,"TU,TH",12:00,13:15,MURE,242,PETEK,0010,0000
,15727,BOT,120,L,01,[B] INTRO BOTANY,,TU,9:10,12,EAST,G99,,0020,0016
,15735,BOT,120,L,02,[B] INTRO BOTANY,,TU,19:10,22,EAST,G99,,0020,0021
,15743,BOT,120,L,03,[B] INTRO BOTANY,,TH,9:10,12,EAST,G99,,0020,0013
,15750,BOT,120,L,04,[B] INTRO BOTANY,,TH,19:10,22,EAST,G99,,0001,0000
Q,15784,BOT,320,,01,PLANT PHYS,4.0,"TU,TH",12:00,13:15,TODD,411,,0036,0020
,15792,BOT,320,L,01,PLANT PHYS,,TU,14:10,17:00,SCIE,421,,0012,0007
,15800,BOT,320,L,02,PLANT PHYS,,W,19:10,22:00,SCIE,421,,0012,0004
,15818,BOT,320,L,03,PLANT PHYS,,TH,14:10,17:00,SCIE,421,,0012,0009
,66720,BOT,325,,01,PLNT BIOTECH,3.0,"M,W,F",10:10,,TODD,122,KU,0010,0001
,15842,BOT,405,,01,PR ORG EVOL,3.0,"M,W",14:10,,SCIE,201,THOMPSON,0003,0000
,11338,AERO,101,,01,A F TODAY I,2.0,TU,11:10,,KRUG,417,FOSTER,0050,0011
,15859,BOT,405,,02,PR ORG EVOL,3.0,"M,W",14:10,,SCIE,201,,0003,0001
,15867,BOT,405,,03,PR ORG EVOL,3.0,"M,W",14:10,,SCIE,201,,0003,0000
,15875,BOT,405,,04,PR ORG EVOL,3.0,"M,W",14:10,,SCIE,201,,0003,0000
,15883,BOT,405,,05,PR ORG EVOL,3.0,"M,W",14:10,,SCIE,201,,0003,0002
,15891,BOT,405,,06,PR ORG EVOL,3.0,"M,W",14:10,,SCIE,201,,0003,0000
,15909,BOT,405,,07,PR ORG EVOL,3.0,"M,W",14:10,,SCIE,201,,0002,0001
,15917,BOT,405,,08,PR ORG EVOL,3.0,"M,W",14:10,,SCIE,201,,0001,0000
,15925,BOT,405,,09,PR ORG EVOL,3.0,"M,W",14:10,,SCIE,201,,0003,0000
,15933,BOT,405,,10,PR ORG EVOL,3.0,"M,W",14:10,,SCIE,201,,0003,0000
Q,65383,BOT,406,,01,MICROTECH,4.0,"M,W",8:10,,SCIE,133C,FRANCESCHI,0010,0001
,11346,AERO,101,L,01,A F TODAY I,,TH,19:00,,WILS,13,TINGHITELLA,0100,0031
,65417,BOT,406,L,01,MICROTECH,,,,,ARR,ARR,,0010,0001
Q,66746,BOT,410,,01,PLNT ANATOMY,4.0,"M,W",13:10,,EAST,G99,FRANCESCHI,0010,0007
,66761,BOT,410,L,01,PLNT ANATOMY,,"M,W",14:10,16,EAST,G99,,0010,0007
,15941,BOT,429,,01,GEN PLT PATH,3.0,"M,W",8:10,,JSNH,343,MURRAY,0004,0000
,15966,BOT,462,,01,COMMUN ECOL,3.0,"M,W,F",10:10,,TODD,204,,0075,0004
,15974,BOT,499,,01,SP PROBLEMS,V,,,,ARR,ARR,,0100,0003
,15982,BOT,499,,02,SP PROBLEMS,V,,,,ARR,ARR,,0100,0000
,15990,BOT,500,,01,SEMINAR,1.0,W,16:10,,TODD,276,,0100,0001
,16014,BOT,505,,01,PR ORG EVOL,3.0,"M,W",14:10,,SCIE,201,THOMPSON,0001,0000
,16022,BOT,505,,02,PR ORG EVOL,3.0,"M,W",14:10,,SCIE,201,,0001,0000
,11353,AERO,101,,02,A F TODAY I,2.0,TH,15:10,,KRUG,417,FOSTER,0050,0019
,16030,BOT,505,,03,PR ORG EVOL,3.0,"M,W",14:10,,SCIE,201,,0001,0001
,16048,BOT,505,,04,PR ORG EVOL,3.0,"M,W",14:10,,SCIE,201,,0001,0000
,16055,BOT,505,,05,PR ORG EVOL,3.0,"M,W",14:10,,SCIE,201,,0001,0000
,16063,BOT,505,,06,PR ORG EVOL,3.0,"M,W",14:10,,SCIE,201,,0001,0000
,16071,BOT,505,,07,PR ORG EVOL,3.0,"M,W",14:10,,SCIE,201,,0001,0000
,16089,BOT,505,,08,PR ORG EVOL,3.0,"M,W",14:10,,SCIE,201,,0004,0002
,16097,BOT,505,,09,PR ORG EVOL,3.0,"M,W",14:10,,SCIE,201,,0001,0000
,16105,BOT,505,,10,PR ORG EVOL,3.0,"M,W",14:10,,SCIE,201,,0001,0000
Q,65409,BOT,506,,01,MICROTECH,4.0,"M,W",8:10,,SCIE,133C,FRANCESCHI,0010,0001
,65441,BOT,506,L,01,MICROTECH,,,,,ARR,ARR,,0010,0001
,11361,AERO,201,,01,A F WAY I,2.0,TU,8:10,,KRUG,417,HERBST,0050,0004
Q,66795,BOT,510,,01,PLNT ANATOMY,4.0,"M,W",13:10,,EAST,G99,FRANCESCHI,0020,0019
,66803,BOT,510,L,01,PLNT ANATOMY,,"M,W",14:10,16,EAST,G99,,0020,0018
,16121,BOT,515,,01,SEMINAR,1.0,F,12:10,,TODD,276,,0020,0001
,16154,BOT,562,,01,COMMUN ECOL,3.0,"M,W,F",10:10,,TODD,204,,0075,0008
,16162,BOT,590,,01,ADV TOPICS,V,,,,ARR,ARR,,0020,0013
,16170,BOT,600,,01,SP PR/IND ST,V,,,,ARR,ARR,,0100,0000
,16188,BOT,600,,02,SP PR/IND ST,V,,,,ARR,ARR,,0100,0000
,16196,BOT,700,,01,MAST TH EX,V,,,,ARR,ARR,,0100,0002
,16204,BOT,702,,01,MAST DIR ST,V,,,,ARR,ARR,,0100,0000
,16212,BOT,800,,01,DOCT DISS EX,V,,,,ARR,ARR,,0100,0021
,11379,AERO,201,L,01,A F WAY I,,TH,19:00,,WILS,13,TINGHITELLA,0100,0016
Q,14654,BDCST,150,,01,BDCST EQUIP,1.0,"M,W",12:00,13:15,ARR,ARR,,0030,0024
Q,14670,BDCST,350,,01,INTR TELECOM,3.0,"M,W",15:45,17,MURE,307,ROBISON,0030,0033
Q,14688,BDCST,355,,01,STDO TV PROD,3.0,"TU,TH",13:10,16:35,MURW,161,,0013,0010
Q,14696,BDCST,355,,02,STDO TV PROD,3.0,"M,W",13:10,16:35,MURW,161,,0013,0011
,14704,BDCST,360,,01,WRITING TV,3.0,"TU,TH",14:50,16:05,MURE,242,TAFLINGER,0030,0018
Q,,BDCST,365,,01,[M] NEWS RADIO,3.0,"TU,TH",10:35,11:50,MURE,218,KRUEGER,0001,0016
Q,,BDCST,365,,02,[M] NEWS RADIO,3.0,"M,W",10:45,12,MURE,218,JOHNSON,0001,0017
Q,14738,BDCST,455,,01,FLD TV PROD,3.0,"TU,TH",16:30,17:45,MURE,242,MARCELO,0018,0017
Q,,BDCST,465,,01,[M] BDCST NEWS,3.0,"M,W",9:10,,MURE,218,JOHNSON,0022,0013
,14761,BDCST,475,,01,[M] SEM BDCST,3.0,"TU,TH",9:10,10:25,MURE,229,KRUEGER,0030,0025
,10678,ACCTG,230,,05,INT FIN ACCT,3.0,"M,W",7:45,9,TODD,276,LAW,0150,0150
,11387,AERO,201,,02,A F WAY I,2.0,TH,11:10,,KRUG,417,HERBST,0050,0014
,14779,BDCST,475,,02,[M] SEM BDCST,3.0,"TU,TH",7:45,9,MURE,229,,0030,0008
,73767,BDCST,475,,03,[M] SEM BDCST,3.0,W,15:10,18,TODD,126,,0020,0024
,14787,BDCST,481,,01,BROADCST MGT,3.0,"TU,TH",10:35,11:50,FULM,125,,0040,0018
,,BDCST,495,,01,PROF INTERN,V,,,,ARR,ARR,JOHNSON,0100,0008
,,BDCST,499,,01,SP PROBLEMS,V,,,,ARR,ARR,,0100,0038
Q,,BDCST,565,,01,BDCST NEWS,3.0,"M,W",9:10,,MURE,218,JOHNSON,0010,0001
,14845,BDCST,581,,01,BROADCST MGT,3.0,"TU,TH",10:35,11:50,FULM,125,,0005,0001
,14175,B LAW,210,,01,LAW OF BUS,3.0,"M,W,F",12:10,,TODD,120,REGELIN,0116,0115
,14183,B LAW,210,,02,LAW OF BUS,3.0,"TU,TH",7:45,9,TODD,420,K. JOSHI,0085,0076
,14191,B LAW,210,,03,LAW OF BUS,3.0,"TU,TH",13:25,14:40,TODD,276,K. JOSHI,0085,0075
,11395,AERO,299,,01,SPEC PROBLEM,V,,,,ARR,ARR,LADD,0100,0001
,14209,B LAW,210,,04,LAW OF BUS,3.0,"M,W,F",13:10,,TODD,216,REGELIN,0116,0112
,14217,B LAW,210,,05,LAW OF BUS,3.0,"TU,TH",9:10,10:25,TODD,420,PALL,0085,0085
,14225,B LAW,210,,06,LAW OF BUS,3.0,"TU,TH",14:50,16:05,TODD,276,K. JOSHI,0100,0081
,14233,B LAW,210,,07,LAW OF BUS,3.0,"TU,TH",10:35,11:50,TODD,420,K. JOSHI,0085,0083
,14266,B LAW,410,,01,GOVT REG LAW,3.0,"M,W,F",11:10,,TODD,303,PHILLIPS,0030,0020
,14274,B LAW,411,,01,LAW BUS ORG,3.0,"TU,TH",13:25,14:40,TODD,411,PALL,0045,0017
,14282,B LAW,411,,02,LAW BUS ORG,3.0,"TU,TH",12:00,13:15,JHSN,225,PALL,0045,0011
,14308,B LAW,414,,01,[M] REAL EST LAW,3.0,"M,W,F",10:10,,TODD,409,REGELIN,0035,0025
V,72660,B LAW,415,,01,[M] INTL BUS LAW,3.0,M,12:10,,TODD,121,AUGUST,0010,0004
V,72678,B LAW,415,,02,[M] INTL BUS LAW,3.0,W,12:10,,TODD,121,AUGUST,0010,0003
,11403,AERO,311,,01,AF LDR/MGT I,4.0,"TU,TH",13:25,14:40,KRUG,417,LADD,0030,0028
,,B LAW,499,,01,SP PROBLEMS,V,,,,ARR,ARR,,0100,0001
,14324,B LAW,510,,01,BUS MGR LAW,3.0,"M,W,F",9:10,,TODD,302,PHILLIPS,0030,0014
,18085,CH E,120,,01,INNOV IN DES,2.0,"M,W",15:10,,SLOA,175,,0001,0001
,18093,CH E,120,,02,INNOV IN DES,2.0,"TU,TH",14:10,,CARP,102,,0003,0003
,18101,CH E,120,,03,INNOV IN DES,2.0,"TU,TH",11:10,,SLOA,175,,0001,0001
,18127,CH E,201,,01,CH PROC PRIN,3.0,"M,W,F",14:10,,CARP,101,THOMSON,0050,0036
,18143,CH E,298,,01,SOPH SEMINAR,1.0,M,16:10,,SLOA,175,ZOLLARS,0040,0019
Q,18150,CH E,301,,01,CH E THERMO,3.0,"M,W,F",9:10,,FULM,150,IVORY,0036,0035
Q,18168,CH E,310,,01,INTRO TRNSPT,3.0,"M,W,F",10:10,,SLOA,9,PEYTON,0050,0043
,18176,CH E,398,,01,JR SEMINAR,1.0,M,16:10,,SLOA,175,ZOLLARS,0035,0035
,11411,AERO,311,L,01,AF LDR/MGT I,,TH,19:00,,PEB,136,TINGHITELLA,0030,0030
,18184,CH E,418,,01,MTLS PROCESS,3.0,"M,W,F",11:10,,SLOA,161,LIDDELL,0035,0014
,18200,CH E,432,,01,[M] CH E LAB I,3.0,W,16:10,,SLOA,167,MILLER,0025,0018
,18218,CH E,432,,02,[M] CH E LAB I,3.0,W,16:10,,SLOA,167,MILLER,0018,0005
Q,18226,CH E,441,,01,PROC CONTROL,3.0,"M,W,F",8:10,,SLOA,233,ZOLLARS,0035,0022
,18234,CH E,450,,01,CH ANAL&DESI,3.0,"M,W,F",14:10,,SLOA,233,MAHALINGAM,0040,0022
,18242,CH E,475,,01,INT BIOCHEM,3.0,"M,W,F",9:10,,SLOA,233,IVORY,0035,0016
,18259,CH E,481,,01,SP TOPICS,V,,,,ARR,ARR,,0010,0000
,18267,CH E,495,,01,CH E INTERN,2.0,,,,ARR,ARR,,0010,0000
,18275,CH E,496,,01,COOP INTERN,V,,,,ARR,ARR,,0100,0001
,18283,CH E,498,,01,TECH SEMINAR,1.0,M,16:10,,SLOA,175,ZOLLARS,0098,0022
,11429,AERO,411,,01,NAT SEC I,4.0,"TU,TH",9:10,10:25,KRUG,417,TINGHITELLA,0030,0019
,18291,CH E,499,,01,SP PROBLEMS,V,,,,ARR,ARR,,0100,0001
,18309,CH E,499,,02,SP PROBLEMS,V,,,,ARR,ARR,,0100,0000
,18317,CH E,510,,01,TRANSPORT PR,3.0,"M,W,F",14:10,,SLOA,161,LIDDELL,0020,0006
Q,18341,CH E,541,,01,CH E ANAL I,3.0,"M,W",13:10,,SLOA,7,LEE,0024,0010
,66142,CH E,551,,01,DIGIT CONTRL,3.0,,,,ARR,ARR,PETERSON,0020,0000
,83832,CH E,565,,01,MULT ENV PRO,3.0,"M,W,F",10:10,,SLOA,5,,0030,0012
,66159,CH E,574,,01,PROT BIOTECH,3.0,"TU,TH",14:50,16:05,FULM,150,REEVES,0017,0004
,18366,CH E,581,,01,ADV TOPICS,V,M,15:10,,SLOA,163,,0020,0000
,18374,CH E,581,,02,ADV TOPICS,V,,,,ARR,ARR,PETERSON,0020,0009
,66183,CH E,596,,01,RES METH I,2.0,M,15:10,17,SLOA,33,LIDDELL,0020,0010
,11437,AERO,411,L,01,NAT SEC I,,TH,19:00,,PEB,136,TINGHITELLA,0030,0019
,18382,CH E,598,,01,RES SEMINAR,1.0,M,16:10,,CARP,101,LIDDELL,0032,0005
,18390,CH E,600,,01,SP PR/IND ST,V,,,,ARR,ARR,,0100,0000
,18416,CH E,700,,01,MAST TH EX,V,,,,ARR,ARR,,0100,0015
,18424,CH E,702,,01,MAST DIR ST,V,,,,ARR,ARR,,0100,0001
,18432,CH E,800,,01,DOCT DISS EX,V,,,,ARR,ARR,,0100,0007
Q,18440,CHEM,101,,01,[P] INTRO CHEM,4.0,"M,W,F",9:10,,FULM,226,,0290,0280
,18457,CHEM,101,L,01,[P] INTRO CHEM,,TU,8:10,12,FULM,310,,0025,0025
Q,18465,CHEM,101,,02,[P] INTRO CHEM,4.0,"M,W,F",14:10,,FULM,226,,0250,0183
,18473,CHEM,101,L,02,[P] INTRO CHEM,,TU,8:10,12,FULM,312,,0025,0025
,18499,CHEM,101,L,03,[P] INTRO CHEM,,TU,8:10,,FULM,310,,0025,0025
,11445,AERO,499,,01,SP PROBLEMS,V,,,,ARR,ARR,LADD,0100,0000
,18515,CHEM,101,L,04,[P] INTRO CHEM,,TU,14:10,18,FULM,310,,0025,0024
,18523,CHEM,101,L,05,[P] INTRO CHEM,,TU,14:10,18,FULM,312,,0025,0025
,18531,CHEM,101,L,06,[P] INTRO CHEM,,W,12:10,,FULM,310,,0025,0025
,18549,CHEM,101,L,07,[P] INTRO CHEM,,W,12:10,,FULM,312,,0025,0025
,18556,CHEM,101,L,08,[P] INTRO CHEM,,W,15:10,,FULM,310,,0025,0025
,18564,CHEM,101,L,09,[P] INTRO CHEM,,W,15:10,,FULM,312,,0025,0025
,18572,CHEM,101,L,10,[P] INTRO CHEM,,TH,8:10,12,FULM,310,,0025,0025
,18580,CHEM,101,L,11,[P] INTRO CHEM,,TH,8:10,,FULM,310,,0025,0023
,18598,CHEM,101,L,12,[P] INTRO CHEM,,TH,14:10,18,FULM,310,,0025,0026
,18606,CHEM,101,L,13,[P] INTRO CHEM,,TH,14:10,18,FULM,312,,0025,0024
,11452,AG EC,201,,01,[S] ECON IN AGRI,3.0,"M,W,F",9:10,,JSNH,C107,CASAVANT,0210,0104
,18614,CHEM,101,L,14,[P] INTRO CHEM,,TU,18:10,,FULM,310,,0025,0024
,18622,CHEM,101,L,15,[P] INTRO CHEM,,TU,18:10,,FULM,312,,0025,0025
,18630,CHEM,101,L,16,[P] INTRO CHEM,,TH,8:10,12,FULM,312,,0025,0025
,18648,CHEM,101,L,17,[P] INTRO CHEM,,TH,8:10,,FULM,312,,0025,0025
,18655,CHEM,101,L,18,[P] INTRO CHEM,,TU,8:10,,FULM,312,,0025,0023
Q,18713,CHEM,105,,01,[P] PRINCIPLES I,4.0,"M,W,F",8:10,,FULM,226,,0310,0278
,18721,CHEM,105,L,01,[P] PRINCIPLES I,,TU,8:10,12,FULM,320,,0024,0025
Q,18739,CHEM,105,,02,[P] PRINCIPLES I,4.0,"M,W,F",13:10,,FULM,226,,0310,0304
,18747,CHEM,105,L,02,[P] PRINCIPLES I,,TU,8:10,12,FULM,324,,0024,0025
,18762,CHEM,105,L,03,[P] PRINCIPLES I,,TU,8:10,12,FULM,327,,0024,0024
Q,11460,AG EC,210,,01,CPTS IN AGHE,3.0,M,15:10,,TODD,334,,0048,0028
,18788,CHEM,105,L,04,[P] PRINCIPLES I,,TU,8:10,12,FULM,330,,0024,0024
,18796,CHEM,105,L,05,[P] PRINCIPLES I,,TU,8:10,,FULM,320,,0024,0024
,18804,CHEM,105,L,06,[P] PRINCIPLES I,,TU,8:10,,FULM,324,,0024,0021
,18812,CHEM,105,L,07,[P] PRINCIPLES I,,TU,8:10,,FULM,330,,0024,0024
,18820,CHEM,105,L,08,[P] PRINCIPLES I,,TU,14:10,18,FULM,320,,0024,0024
,18838,CHEM,105,L,09,[P] PRINCIPLES I,,TU,14:10,18,FULM,324,,0024,0024
,18846,CHEM,105,L,10,[P] PRINCIPLES I,,TU,14:10,18,FULM,327,,0024,0024
,18853,CHEM,105,L,11,[P] PRINCIPLES I,,TU,14:10,18,FULM,330,,0024,0023
,18861,CHEM,105,L,12,[P] PRINCIPLES I,,W,14:10,18,FULM,320,,0024,0023
,18879,CHEM,105,L,13,[P] PRINCIPLES I,,W,14:10,18,FULM,324,,0024,0022
,11478,AG EC,210,L,01,CPTS IN AGHE,,"TU,TH",8:10,10,HULB,5,,0024,0014
,18887,CHEM,105,L,14,[P] PRINCIPLES I,,W,14:10,18,FULM,327,,0024,0024
,18895,CHEM,105,L,15,[P] PRINCIPLES I,,W,16:10,,FULM,320,,0024,0023
,18903,CHEM,105,L,16,[P] PRINCIPLES I,,W,16:10,,FULM,324,,0024,0025
,18911,CHEM,105,L,17,[P] PRINCIPLES I,,W,18:10,22,FULM,327,,0024,0024
,18929,CHEM,105,L,18,[P] PRINCIPLES I,,W,18:10,22,FULM,330,,0024,0025
,18937,CHEM,105,L,19,[P] PRINCIPLES I,,TH,8:10,12,FULM,320,,0024,0023
,18945,CHEM,105,L,20,[P] PRINCIPLES I,,TH,8:10,12,FULM,324,,0024,0024
,18952,CHEM,105,L,21,[P] PRINCIPLES I,,TH,8:10,12,FULM,327,,0024,0024
,18960,CHEM,105,L,22,[P] PRINCIPLES I,,TH,8:10,,FULM,320,,0024,0024
,18978,CHEM,105,L,23,[P] PRINCIPLES I,,TH,8:10,,FULM,324,,0024,0022
,10686,ACCTG,230,,06,INT FIN ACCT,3.0,"TU,TH",14:50,16:05,TODD,430,XIONG,0115,0100
,11494,AG EC,210,L,02,CPTS IN AGHE,,"TU,TH",12:10,14,HULB,5,,0024,0014
,18986,CHEM,105,L,24,[P] PRINCIPLES I,,W,14:10,18:00,FULM,330,,0024,0024
Q,19158,CHEM,106,,01,[P] PRINCIPLS II,4.0,"M,W,F",11:10,,FULM,226,,0300,0108
,19166,CHEM,106,L,01,[P] PRINCIPLS II,,TU,8:10,11,FULM,321,,0024,0022
,19174,CHEM,106,L,02,[P] PRINCIPLS II,,TU,12:10,15,FULM,321,,0024,0021
,19182,CHEM,106,L,03,[P] PRINCIPLS II,,W,14:10,17,FULM,321,,0024,0022
,19190,CHEM,106,L,04,[P] PRINCIPLS II,,W,14:10,,FULM,321,,0001,0001
,19208,CHEM,106,L,05,[P] PRINCIPLS II,,TH,9:10,12,FULM,321,,0024,0021
,19216,CHEM,106,L,06,[P] PRINCIPLS II,,TH,12:10,15,FULM,221,,0024,0018
Q,19281,CHEM,115,,01,[P] PRN HONORS I,4.0,"M,W,F",13:10,,FULM,125,,0052,0052
,19299,CHEM,115,L,01,[P] PRN HONORS I,,W,15:10,,FULM,307,,0026,0026
,11502,AG EC,311,,01,NAT RES ECON,3.0,"M,W,F",11:10,,TODD,311,WANDSCHNEIDER,0050,0004
,19307,CHEM,115,L,02,[P] PRN HONORS I,,TH,12:10,15,FULM,307,,0026,0026
,19331,CHEM,191,,01,IND STUDY,V,,,,ARR,ARR,,0010,0000
,19349,CHEM,220,,01,QUANT ANALY,2.0,"M,W",13:10,,TROY,203,FILBY,0052,0037
Q,19356,CHEM,222,,01,QUANT AN LAB,2.0,"TU,TH",8:10,11,FULM,207,,0024,0011
Q,19364,CHEM,222,,02,QUANT AN LAB,2.0,"TU,TH",14:10,17,FULM,207,,0024,0011
Q,19414,CHEM,240,,01,ELEM ORGANIC,4.0,"M,W,F",10:10,,FULM,226,MCMICHAEL,0255,0131
,19422,CHEM,240,L,01,ELEM ORGANIC,,M,14:10,17,FULM,446,,0024,0023
,19430,CHEM,240,L,02,ELEM ORGANIC,,TU,8:10,11,FULM,446,,0024,0017
,19448,CHEM,240,L,03,ELEM ORGANIC,,TU,14:10,17,FULM,446,,0024,0019
,19455,CHEM,240,L,04,ELEM ORGANIC,,W,14:10,17,FULM,446,,0040,0032
,11510,AG EC,320,,01,[S] AMERICAN AG,3.0,"M,W,F",14:10,,WILS,6,COON,0030,0016
,19463,CHEM,240,L,05,ELEM ORGANIC,,TH,8:10,11,FULM,446,,0024,0010
,19471,CHEM,240,L,06,ELEM ORGANIC,,TH,14:10,17,FULM,446,,0038,0027
A,19513,CHEM,330,,01,PROB SOLVING,1.0,"TU,TH",14:10,,TROY,201,WILLETT,0045,0008
Q,19521,CHEM,331,,01,PHYS CHEM,3.0,"M,W,F",8:10,,FULM,125,WILLETT,0075,0056
Q,19539,CHEM,333,,01,PHYSICAL LAB,1.0,W,14:10,17,FULM,218,HENSCHEID,0019,0016
T,19588,CHEM,338,,01,ENV PHY CHEM,3.0,"TU,TH",16:15,17:30,MURW,54,PETERSON,0015,0005
,19596,CHEM,340,,01,ORGANIC,3.0,"M,W",10:10,,HLD,G3,CROUCH,0240,0153
Q,19604,CHEM,341,,01,ORG CHEM LAB,2.0,"M,W",14:10,17,FULM,438,CROUCH,0046,0044
Q,19612,CHEM,341,,02,ORG CHEM LAB,2.0,"TU,TH",8:10,11,FULM,438,CROUCH,0046,0044
Q,19620,CHEM,341,,03,ORG CHEM LAB,2.0,"TU,TH",14:10,17,FULM,438,CROUCH,0070,0056
Q,11528,AG EC,340,,01,FRM/RNCH MGT,3.0,"M,W,F",10:10,,FULM,125,WORLEY,0079,0049
,19653,CHEM,342,,01,ORGANIC,3.0,"M,W,F",13:10,,FULM,438,COOKE,0075,0057
,19661,CHEM,398,,01,SEMINAR,1.0,TH,12:10,,TROY,201,SCHENK,0020,0015
,19695,CHEM,425,,01,INST ANALYS,2.0,"TU,TH",13:10,,TROY,201,MOPPER,0040,0025
Q,19703,CHEM,426,,01,INST AN LAB,2.0,"TU,TH",14:10,17,FULM,219,,0015,0015
,66282,CHEM,430,,01,AP SPECTROSC,2.0,"M,W",11:10,,FULM,150,MAZUR,0030,0011
,82305,CHEM,455,,01,TEACH CHEM,1.0,,,,ARR,ARR,PLACE,0040,0009
,66290,CHEM,480,,01,SLD STE CHEM,3.0,"M,W,F",14:10,,FULM,150,BRAY,0030,0006
T,19711,CHEM,482,,01,[M] ENV CHEM II,3.0,"M,W",16:15,17:30,MURW,54,GAMERDINGER,0015,0008
,19729,CHEM,491,,01,INTERNSHIP,V,,,,ARR,ARR,BRAY,0020,0000
,19737,CHEM,495,,01,DIR RESEARCH,V,,,,ARR,ARR,BRAY,0020,0004
,11536,AG EC,350,,01,INTR AG MKTG,3.0,"TU,TH",12:00,13:15,HULB,23,WORLEY,0050,0024
,19745,CHEM,499,,01,SP PROBLEMS,V,,,,ARR,ARR,,0100,0018
,66308,CHEM,514,,01,MASS SPECTR,2.0,TH,19:00,21:00,FULM,438,SIEMS,0030,0021
,84442,CHEM,518,,01,ELECTROCHEM,2.0,,,,ARR,ARR,SCHENK,0020,0013
,19794,CHEM,520,,01,ADV ANALY CH,3.0,"M,W,F",8:10,,TROY,203,FILBY,0024,0009
,19810,CHEM,529,,01,TOP AN CHEM,V,,,,ARR,ARR,,0020,0001
,19828,CHEM,531,,01,AD P CHEM I,3.0,"M,W,F",9:10,,FULM,124,CROSBY,0024,0007
,19836,CHEM,540,,01,ORG REACT,3.0,"M,W,F",11:10,,ARR,ARR,JONES,0015,0009
,66324,CHEM,544,,01,AD TOP ORG,V,,,,ARR,ARR,MATTESON,0010,0000
,19844,CHEM,555,,01,TEACH CHEM,1.0,,,,ARR,ARR,PLACE,0040,0009
T,19851,CHEM,582,,01,ENV CHEM II,3.0,"M,W",16:15,17:30,MURW,54,GAMERDINGER,0010,0000
Q,11544,AG EC,370,,01,AG PRICES,3.0,"M,W,F",9:10,,HULB,23,FOLWELL,0050,0032
,19869,CHEM,590,,01,INTR RES TOP,1.0,M,19:10,,FULM,150,,0030,0008
,19877,CHEM,591,,01,INORGAN SEM,1.0,W,16:10,,FULM,125,HURST,0020,0000
,19885,CHEM,592,,01,ANALYTIC SEM,1.0,F,15:10,,FULM,438,FILBY,0030,0008
,19893,CHEM,593,,01,PHYSICAL SEM,1.0,F,16:10,,FULM,150,WILLETT,0030,0014
,19901,CHEM,600,,01,SP PR/IND ST,V,,,,ARR,ARR,,0100,0018
,19919,CHEM,600,,02,SP PR/IND ST,V,,,,ARR,ARR,,0100,0003
,19927,CHEM,700,,01,MAST TH EX,V,,,,ARR,ARR,,0100,0006
,19935,CHEM,702,,01,MAST DIR ST,V,,,,ARR,ARR,,0100,0002
,19943,CHEM,800,,01,DOCT DISS EX,V,,,,ARR,ARR,,0100,0019
Q,19976,CLAS,101,,01,BEG LATIN,4.0,"M,TU,W,TH",12:10,,THOM,19,KIM,0020,0013
I,11551,AG EC,408,,01,MATH ECON,3.0,"M,W",15:30,16:45,AGSC,323,JONES,0020,0003
,19984,CLAS,341,,01,ELEM GREEK I,4.0,"M,TU,W,TH",12:30,,ARR,ARR,IDAHO,0100,0000
,19992,CLAS,369,,01,LAT LANG LAB,1.0,,,,ARR,ARR,IDAHO,0020,0000
,20008,CLAS,404,,01,SPECIAL TOP,1.0,,,,ARR,ARR,IDAHO,0020,0000
,20024,CLAS,463,,01,LAT LT REP I,3.0,"TU,TH",14:30,15:45,ARR,ARR,IDAHO,0020,0000
Q,20032,COM,101,,01,[S] MASS COM SOC,3.0,"M,W",9:10,,BRYN,AUD,ROBISON,0025,0030
Q,20040,COM,101,,02,[S] MASS COM SOC,3.0,"M,W",9:10,,BRYN,AUD,,0025,0024
Q,20057,COM,101,,03,[S] MASS COM SOC,3.0,"M,W",9:10,,BRYN,AUD,,0025,0025
Q,20065,COM,101,,04,[S] MASS COM SOC,3.0,"M,W",9:10,,BRYN,AUD,,0025,0025
Q,20073,COM,101,,05,[S] MASS COM SOC,3.0,"M,W",9:10,,BRYN,AUD,,0025,0024
